Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;Latitude;Longitude;Speed
20190405_174930;0.639;-2.090;9.840;-0.011;-0.057;-0.027;49.01291;13.22237;56.6
20190405_174930;0.733;-1.116;9.014;-0.050;-0.013;-0.053;49.01291;13.22237;56.6
20190405_174930;0.723;-1.132;9.292;-0.044;0.100;-0.044;49.01291;13.22237;56.6
20190405_174930;0.989;-0.898;9.788;0.004;0.053;-0.050;49.01291;13.22237;56.6
20190405_174930;0.977;-1.233;10.008;-0.012;0.009;-0.065;49.01291;13.22237;56.6
20190405_174930;1.168;-1.353;9.783;0.011;-0.013;-0.093;49.01291;13.22237;56.6
20190405_174930;1.614;-1.197;9.790;0.029;0.001;-0.076;49.01291;13.22237;56.6
20190405_174930;1.255;-1.353;10.039;0.004;0.005;-0.098;49.01279;13.22247;55.8
20190405_174931;1.482;-0.996;9.733;0.015;0.020;-0.101;49.01279;13.22247;55.8
20190405_174931;0.903;-1.152;9.462;-0.010;0.008;-0.101;49.01279;13.22247;55.8
20190405_174931;0.730;-1.453;9.857;0.003;-0.021;-0.090;49.01279;13.22247;55.8
20190405_174931;0.936;-1.235;9.024;-0.004;-0.006;-0.097;49.01279;13.22247;55.8
20190405_174931;1.638;-0.994;10.101;-0.004;0.001;-0.089;49.01279;13.22247;55.8
20190405_174931;1.753;-0.900;10.195;0.020;-0.013;-0.090;49.01279;13.22247;55.8
20190405_174931;2.102;-1.202;9.994;0.064;-0.020;-0.096;49.01279;13.22247;55.8
20190405_174931;1.635;-1.032;9.860;0.041;-0.021;-0.103;49.01279;13.22247;55.8
20190405_174932;1.762;-1.355;9.757;-0.019;0.025;-0.112;49.01266;13.22257;54.5
20190405_174932;1.999;-1.073;9.642;-0.013;-0.016;-0.128;49.01266;13.22257;54.5
20190405_174932;1.607;-1.082;9.503;-0.003;-0.002;-0.128;49.01266;13.22257;54.5
20190405_174932;2.564;-0.934;9.745;-0.006;0.012;-0.131;49.01266;13.22257;54.5
20190405_174932;2.263;-1.073;9.599;-0.000;0.059;-0.128;49.01266;13.22257;54.5
20190405_174932;2.423;-1.372;9.690;-0.018;0.030;-0.132;49.01266;13.22257;54.5
20190405_174932;2.117;-1.063;9.754;-0.004;0.028;-0.145;49.01266;13.22257;54.5
20190405_174932;2.545;-1.147;9.733;0.018;0.024;-0.148;49.01266;13.22257;54.5
20190405_174932;1.961;-1.006;10.006;0.014;0.025;-0.142;49.01266;13.22257;54.5
20190405_174933;1.887;-1.173;9.402;-0.035;0.012;-0.141;49.01253;13.22263;54.9
20190405_174933;2.241;-1.207;9.876;-0.004;-0.037;-0.150;49.01253;13.22263;54.9
20190405_174933;2.243;-1.166;9.383;-0.006;0.028;-0.142;49.01253;13.22263;54.9
20190405_174933;2.071;-1.180;9.304;-0.016;0.021;-0.150;49.01253;13.22263;54.9
20190405_174933;2.627;-1.317;9.977;-0.010;0.018;-0.158;49.01253;13.22263;54.9
20190405_174933;2.085;-0.127;10.609;0.016;-0.005;-0.160;49.01253;13.22263;54.9
20190405_174933;2.078;-1.389;9.625;0.002;0.005;-0.161;49.01253;13.22263;54.9
20190405_174933;2.555;-1.068;10.595;0.046;-0.023;-0.167;49.01253;13.22263;54.9
20190405_174933;3.036;-1.001;9.060;0.003;-0.021;-0.167;49.01239;13.22267;53.9
20190405_174934;2.741;-1.161;9.240;0.000;0.017;-0.160;49.01239;13.22267;53.9
20190405_174934;2.478;-0.965;9.776;0.007;0.029;-0.167;49.01239;13.22267;53.9
20190405_174934;2.868;-0.958;9.160;-0.004;0.001;-0.180;49.01239;13.22267;53.9
20190405_174934;2.986;-1.008;9.635;-0.007;0.017;-0.183;49.01239;13.22267;53.9
20190405_174934;2.471;-0.943;9.654;-0.008;-0.001;-0.188;49.01239;13.22267;53.9
20190405_174934;3.125;-1.307;9.395;-0.004;0.021;-0.189;49.01239;13.22267;53.9
20190405_174934;3.196;-1.018;9.544;0.003;-0.013;-0.202;49.01239;13.22267;53.9
20190405_174934;3.357;-0.788;9.644;-0.019;0.013;-0.204;49.01239;13.22267;53.9
20190405_174935;2.993;-1.322;9.632;-0.006;0.015;-0.207;49.01226;13.22268;52.7
20190405_174935;2.574;-1.192;10.190;0.010;0.033;-0.202;49.01226;13.22268;52.7
20190405_174935;3.038;-0.759;9.228;0.010;0.006;-0.202;49.01226;13.22268;52.7
20190405_174935;3.785;-0.941;8.902;-0.012;0.006;-0.205;49.01226;13.22268;52.7
20190405_174935;3.263;-1.015;9.498;0.034;-0.008;-0.209;49.01226;13.22268;52.7
20190405_174935;3.441;-1.551;10.135;0.015;0.015;-0.207;49.01226;13.22268;52.7
20190405_174935;3.046;-1.080;10.034;-0.041;0.086;-0.194;49.01226;13.22268;52.7
20190405_174935;2.928;-0.845;9.963;-0.008;0.046;-0.202;49.01226;13.22268;52.7
20190405_174935;3.223;-0.405;9.074;-0.022;0.033;-0.196;49.01213;13.22265;52.3
20190405_174936;3.812;-0.467;10.087;0.001;-0.024;-0.207;49.01213;13.22265;52.3
20190405_174936;3.448;-0.783;8.856;0.009;0.011;-0.202;49.01213;13.22265;52.3
20190405_174936;2.916;-0.536;9.869;0.001;0.021;-0.203;49.01213;13.22265;52.3
20190405_174936;2.787;-0.431;9.256;0.009;0.030;-0.193;49.01213;13.22265;52.3
20190405_174936;3.175;-0.429;9.958;-0.015;0.024;-0.188;49.01213;13.22265;52.3
20190405_174936;2.425;-0.565;9.690;-0.015;0.020;-0.175;49.01213;13.22265;52.3
20190405_174936;2.193;-0.555;9.146;-0.005;0.051;-0.149;49.01213;13.22265;52.3
20190405_174936;1.820;-0.326;10.489;-0.016;0.037;-0.138;49.01213;13.22265;52.3
20190405_174937;2.073;-0.383;9.984;-0.038;0.045;-0.116;49.01201;13.22258;53.8
20190405_174937;1.750;-0.613;9.687;0.006;0.046;-0.094;49.01201;13.22258;53.8
20190405_174937;0.045;-0.357;9.436;0.028;0.024;-0.092;49.01201;13.22258;53.8
20190405_174937;0.967;-0.424;9.749;0.034;-0.015;-0.087;49.01201;13.22258;53.8
20190405_174937;1.003;-0.567;9.031;-0.022;-0.001;-0.073;49.01201;13.22258;53.8
20190405_174937;0.429;-0.436;8.950;-0.007;0.039;-0.048;49.01201;13.22258;53.8
20190405_174937;0.867;-0.136;10.338;0.015;0.017;-0.048;49.01201;13.22258;53.8
20190405_174937;0.577;-0.639;9.960;-0.029;0.016;-0.050;49.01201;13.22258;53.8
20190405_174937;0.309;-0.570;9.572;-0.018;0.037;-0.040;49.01201;13.22258;53.8
20190405_174938;0.067;-0.632;10.003;0.045;0.056;-0.017;49.01188;13.22247;56.0
20190405_174938;-0.017;-0.448;10.192;0.024;-0.011;-0.011;49.01188;13.22247;56.0
20190405_174938;-0.125;-0.309;9.687;0.002;-0.104;-0.017;49.01188;13.22247;56.0
20190405_174938;-0.285;-0.369;9.070;-0.003;0.014;-0.007;49.01188;13.22247;56.0
20190405_174938;0.074;-0.098;9.716;-0.004;0.021;-0.004;49.01188;13.22247;56.0
20190405_174938;-0.151;-0.263;9.627;-0.008;0.020;-0.005;49.01188;13.22247;56.0
20190405_174938;-0.029;-0.778;10.039;-0.013;-0.026;0.007;49.01188;13.22247;56.0
20190405_174938;-0.591;-0.472;10.109;-0.005;-0.054;-0.003;49.01188;13.22247;56.0
20190405_174939;-0.165;-0.587;9.381;0.022;-0.019;0.002;49.01176;13.22234;58.0
20190405_174939;-0.189;-0.084;9.857;0.011;-0.034;0.002;49.01176;13.22234;58.0
20190405_174939;-0.244;-0.340;10.348;-0.024;0.004;-0.000;49.01176;13.22234;58.0
20190405_174939;-0.196;-0.419;9.493;-0.004;0.017;0.004;49.01176;13.22234;58.0
20190405_174939;-0.115;-0.505;10.243;0.013;0.053;0.008;49.01176;13.22234;58.0
20190405_174939;-0.426;-1.003;9.728;0.027;-0.012;0.006;49.01176;13.22234;58.0
20190405_174939;-0.630;-0.476;9.738;0.015;-0.042;0.006;49.01176;13.22234;58.0
20190405_174939;0.199;-0.271;10.212;-0.036;-0.013;0.011;49.01176;13.22234;58.0
20190405_174939;0.443;-0.603;8.543;-0.044;-0.025;0.007;49.01164;13.22220;59.0
20190405_174940;0.268;-0.706;9.455;0.006;-0.013;0.005;49.01164;13.22220;59.0
20190405_174940;-0.057;-0.872;9.757;0.032;-0.025;0.005;49.01164;13.22220;59.0
20190405_174940;0.000;-0.594;9.900;0.006;-0.010;0.004;49.01164;13.22220;59.0
20190405_174940;-0.031;-0.661;10.487;-0.008;-0.020;0.001;49.01164;13.22220;59.0
20190405_174940;0.034;-0.728;9.369;-0.035;-0.023;0.004;49.01164;13.22220;59.0
20190405_174940;0.144;-1.006;9.761;-0.011;0.010;0.008;49.01164;13.22220;59.0
20190405_174940;-0.201;-0.831;9.867;-0.010;-0.009;0.001;49.01164;13.22220;59.0
20190405_174940;-0.467;-1.056;9.702;-0.002;0.029;-0.000;49.01164;13.22220;59.0
20190405_174941;-0.034;-0.795;9.366;0.010;-0.042;0.006;49.01152;13.22206;59.5
20190405_174941;0.632;-0.931;10.025;0.017;-0.045;0.001;49.01152;13.22206;59.5
20190405_174941;0.306;-1.049;9.876;-0.019;-0.040;-0.009;49.01152;13.22206;59.5
20190405_174941;-0.002;-1.346;9.589;0.020;0.020;0.007;49.01152;13.22206;59.5
20190405_174941;-0.232;-1.154;10.037;0.012;-0.060;-0.009;49.01152;13.22206;59.5
